num,admiration,adoration,aesthetic_appreciation,amusement,anger,anxiety,awe,awkwardness,boredom,calmness,confusion,contempt,craving,disappointment,disgust,empathic_pain,entrancement,envy,excitement,fear,guilt,horror,interest,joy,nostalgia,pride,relief,romance,sadness,satisfaction,sexual_desire,surprise,sympathy,triumph,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
365,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.70833,0.0,0.083333,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.16667,0.041667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,6.8889,6.2222,6.5556,6.2222,5.3333,6.8889,5.1111,2.4444,5.3333,5.4444,3.1111,5.4444,6.8889,7.2222
366,0.0,0.70833,0.0,0.29167,0.0,0.0,0.41667,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,6.5556,5.8889,6.6667,6.0,6.4444,7.3333,4.7778,1.8889,5.4444,4.7778,3.1111,7.0,6.3333,7.1111
367,0.0,0.083333,0.083333,0.083333,0.0,0.083333,0.083333,0.0,0.0,0.0,0.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41667,0.0,0.0,5.0,5.3333,6.0,3.7778,5.0,5.0,4.3333,2.0,4.5556,4.6667,3.3333,6.0,4.6667,4.5556
368,0.0,0.083333,0.0,0.25,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.20833,0.79167,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,5.3333,4.8889,5.7778,5.3333,4.3333,4.7778,4.7778,3.3333,4.3333,5.2222,2.8889,4.7778,5.3333,5.7778
369,0.083333,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.083333,0.16667,0.0,0.0,0.0,0.83333,0.083333,0.0,0.25,0.0,0.0,0.0,5.4444,5.6667,5.6667,5.2222,4.4444,6.4444,4.8889,4.0,5.6667,4.4444,3.6667,5.6667,5.2222,6.4444
370,0.0,0.0,0.0,0.0,0.083333,0.58333,0.25,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.25,0.0,0.083333,0.083333,0.083333,0.0,0.083333,0.33333,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,4.2222,5.8889,6.7778,5.1111,5.2222,4.7778,5.0,4.3333,4.7778,4.8889,2.7778,2.7778,6.3333,4.2222
371,0.0,0.16667,0.0,0.75,0.0,0.0,0.083333,0.083333,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,3.4444,5.1111,4.1111,3.6667,4.3333,5.0,4.5556,5.3333,4.7778,4.7778,4.1111,4.6667,4.5556,3.8889
372,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.20833,0.5,0.0,0.16667,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,4.8889,5.8889,5.8889,4.7778,4.6667,5.1111,4.1111,3.7778,5.2222,4.8889,3.4444,2.8889,5.3333,4.0
373,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.16667,0.0,0.0,0.0,0.25,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.33333,0.20833,0.0,0.0,4.6667,5.3333,5.1111,5.6667,4.0,6.8889,5.6667,3.0,5.4444,4.6667,5.4444,4.5556,5.0,4.3333
374,0.0,0.0,0.16667,0.0,0.0,0.58333,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.66667,0.0,0.16667,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,3.1111,5.4444,6.2222,3.5556,3.3333,2.8889,3.4444,3.3333,4.0,3.7778,6.2222,2.2222,3.1111,2.4444
375,0.0,0.0,0.25,0.0,0.0,0.58333,0.33333,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.5,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,3.8889,6.7778,6.0,5.0,3.8889,4.7778,5.2222,1.8889,5.4444,3.7778,4.0,3.2222,5.8889,5.1111
376,0.083333,0.0,0.0,0.16667,0.0,0.0,0.0,0.083333,0.083333,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.083333,0.16667,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.91667,0.0,0.0,0.0,5.4444,5.2222,4.8889,6.1111,4.1111,6.2222,5.1111,2.5556,4.6667,5.1111,3.3333,5.6667,5.7778,5.5556
377,0.0,0.0,0.0,0.0,0.0,0.70833,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1111,6.0,5.4444,3.6667,3.3333,3.7778,4.4444,4.5556,5.1111,3.6667,3.7778,2.1111,7.4444,3.2222
378,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20833,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29167,0.66667,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,6.2222,5.1111,3.6667,6.0,5.4444,6.7778,4.7778,1.6667,5.7778,6.4444,3.3333,6.5556,5.6667,5.3333
379,0.0,0.0,0.0,0.083333,0.0,0.5,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.66667,0.0,0.33333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.2222,5.6667,6.5556,2.8889,4.2222,2.1111,4.2222,4.0,4.7778,4.1111,5.3333,2.0,5.4444,2.7778
380,0.0,0.25,0.0,0.66667,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.66667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.16667,0.0,0.0,6.2222,6.4444,5.7778,5.0,4.7778,6.6667,5.2222,2.7778,5.5556,4.8889,3.1111,5.5556,7.3333,6.7778
381,0.083333,0.0,0.33333,0.083333,0.0,0.16667,0.58333,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.33333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,5.0,6.1111,6.7778,5.3333,5.5556,6.1111,4.7778,3.2222,5.2222,5.6667,4.3333,4.8889,6.7778,7.1111
382,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.33333,0.0,0.0,0.58333,0.0,0.0,0.083333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,3.3333,4.5556,5.4444,3.7778,2.5556,5.0,5.1111,4.5556,4.1111,2.8889,4.7778,3.4444,4.7778,3.7778
383,0.0,0.0,0.0,0.0,0.25,0.16667,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.66667,0.083333,0.0,0.0,0.0,0.16667,0.125,0.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.54167,0.0,0.0,0.083333,0.16667,0.0,1.5556,5.3333,5.0,3.2222,4.1111,2.3333,3.0,7.6667,1.6667,3.5556,6.0,2.1111,1.7778,1.1111
384,0.0,0.083333,0.58333,0.0,0.0,0.083333,0.0,0.0,0.083333,0.16667,0.083333,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.083333,0.083333,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,2.0,5.6667,5.3333,4.4444,3.7778,3.2222,4.4444,2.8889,4.0,3.8889,4.8889,2.5556,4.6667,3.2222
385,0.0,0.0,0.16667,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.45833,0.0,0.0,0.16667,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,3.0,7.4444,7.5556,4.5556,4.2222,5.6667,5.6667,4.4444,5.7778,4.3333,5.0,3.3333,6.1111,4.3333
386,0.29167,0.083333,0.25,0.0,0.0,0.083333,0.41667,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.083333,0.083333,0.0,0.20833,5.5556,5.1111,6.3333,6.6667,5.2222,7.5556,5.6667,1.5556,7.1111,4.5556,3.1111,5.7778,6.8889,6.1111
387,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.25,0.0,0.58333,0.0,0.0,0.0,0.0,0.0,0.0,0.41667,0.0,0.0,0.25,0.16667,0.0,2.1111,5.6667,6.0,5.1111,5.6667,2.1111,5.1111,5.0,2.7778,5.5556,3.8889,2.2222,2.5556,1.4444
388,0.0,0.16667,0.0,0.58333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.16667,0.0,0.0,7.0,6.2222,5.6667,6.1111,7.4444,7.8889,4.8889,1.3333,7.0,6.1111,1.6667,7.2222,7.3333,7.5556
389,0.0,0.0,0.0,0.0,0.0,0.5,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58333,0.0,0.25,0.0,0.083333,0.0,0.0,0.25,0.0,0.083333,0.083333,0.0,0.16667,0.0,0.0,1.4444,7.1111,7.3333,4.2222,5.1111,1.3333,5.5556,3.7778,3.0,5.8889,4.2222,2.1111,3.6667,2.1111
390,0.0,0.0,0.25,0.083333,0.0,0.0,0.083333,0.0,0.20833,0.16667,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.16667,0.0,0.0,4.8889,4.2222,4.7778,5.8889,4.4444,7.0,4.6667,2.2222,6.2222,4.6667,2.6667,6.4444,6.2222,5.3333
391,0.0,0.0,0.65385,0.076923,0.0,0.0,0.15385,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30769,0.0,0.0,0.0,0.0,0.0,0.11538,0.076923,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,7.5556,6.7778,6.7778,5.8889,4.2222,7.4444,4.5556,1.5556,7.3333,4.7778,2.2222,7.5556,6.3333,7.6667
392,0.0,0.53846,0.0,0.42308,0.0,0.0,0.30769,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38462,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,8.1111,6.1111,5.2222,7.1111,7.2222,7.7778,4.5556,1.4444,7.7778,6.1111,1.6667,7.1111,7.3333,8.4444
393,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.15385,0.076923,0.0,0.0,0.0,0.0,0.0,0.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333,4.8889,4.7778,5.0,3.7778,3.6667,5.1111,4.5556,5.1111,2.4444,4.2222,4.1111,3.0,2.7778
394,0.0,0.0,0.23077,0.11538,0.0,0.0,0.19231,0.0,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.53846,0.076923,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.15385,0.0,0.0,6.5556,5.5556,6.4444,6.5556,5.0,7.6667,5.3333,2.3333,7.5556,4.5556,2.3333,6.8889,6.3333,6.5556
395,0.0,0.0,0.038462,0.0,0.0,0.69231,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.76923,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.6667,3.6667,4.0,4.2222,4.4444,4.4444,5.7778,3.2222,3.4444,1.6667,6.3333,3.7778
396,0.0,0.0,0.38462,0.076923,0.0,0.0,0.15385,0.0,0.076923,0.15385,0.0,0.0,0.0,0.0,0.076923,0.0,0.23077,0.0,0.0,0.0,0.0,0.0,0.23077,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,6.3333,5.7778,6.1111,6.1111,5.5556,7.4444,4.3333,1.7778,6.6667,4.6667,1.8889,7.0,6.6667,7.0
397,0.0,0.0,0.61538,0.0,0.0,0.0,0.38462,0.0,0.076923,0.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.076923,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1111,4.2222,3.6667,5.1111,4.0,6.5556,3.6667,3.3333,6.1111,3.5556,2.6667,5.7778,5.1111,6.3333
398,0.076923,0.076923,0.0,0.076923,0.076923,0.076923,0.0,0.0,0.0,0.0,0.15385,0.19231,0.0,0.076923,0.19231,0.0,0.0,0.0,0.076923,0.0,0.0,0.076923,0.076923,0.0,0.0,0.076923,0.076923,0.0,0.30769,0.076923,0.0,0.15385,0.0,0.15385,4.0,5.0,5.4444,4.4444,4.2222,4.1111,5.0,3.6667,6.1111,5.0,3.3333,3.6667,6.5556,4.3333
399,0.19231,0.11538,0.0,0.30769,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.038462,0.076923,0.0,0.0,0.0,0.0,0.15385,0.0,0.076923,0.0,0.0,0.0,0.076923,0.0,0.30769,0.0,0.26923,6.2222,4.1111,5.5556,5.6667,5.7778,6.6667,5.2222,3.6667,6.6667,6.1111,3.7778,6.2222,6.0,6.6667
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73077,0.0,0.0,0.42308,0.0,0.0,0.0,7.6667,6.2222,5.7778,6.2222,5.6667,7.2222,5.3333,3.6667,6.2222,6.5556,4.0,7.0,6.1111,7.2222
401,0.34615,0.076923,0.0,0.0,0.0,0.0,0.26923,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.038462,0.0,0.26923,0.0,0.15385,0.076923,0.0,0.23077,0.076923,0.0,0.0,0.38462,0.19231,6.3333,5.4444,6.1111,4.6667,6.7778,6.8889,3.5556,4.3333,6.4444,5.4444,5.0,5.5556,8.1111,5.4444
402,0.0,0.0,0.076923,0.15385,0.0,0.15385,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46154,0.30769,0.0,0.0,0.30769,0.038462,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.076923,0.0,0.076923,5.8889,5.3333,6.0,5.1111,5.7778,7.2222,4.5556,4.0,6.4444,6.1111,2.8889,4.1111,7.3333,6.4444
403,0.0,0.5,0.0,0.61538,0.0,0.0,0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26923,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8889,4.5556,5.7778,6.1111,6.4444,7.5556,3.5556,3.4444,6.5556,6.4444,3.2222,8.2222,6.6667,7.5556
404,0.30769,0.076923,0.0,0.19231,0.0,0.0,0.26923,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.42308,0.26923,0.0,0.0,0.0,0.0,0.076923,0.30769,0.0,0.0,0.15385,0.076923,6.0,5.2222,5.2222,4.0,6.2222,7.5556,4.4444,4.5556,5.5556,4.8889,3.0,5.5556,6.2222,6.5556
405,0.11538,0.15385,0.0,0.15385,0.0,0.26923,0.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.38462,0.0,0.076923,0.15385,0.076923,0.0,0.0,0.076923,0.0,0.0,0.038462,0.0,0.076923,0.0,0.0,4.2222,5.0,6.4444,4.5556,5.6667,6.4444,4.7778,5.0,6.0,4.5556,4.7778,4.3333,7.7778,6.7778
406,0.0,0.0,0.0,0.0,0.34615,0.23077,0.0,0.0,0.0,0.0,0.0,0.23077,0.0,0.076923,0.42308,0.076923,0.0,0.0,0.0,0.19231,0.0,0.65385,0.0,0.0,0.0,0.0,0.0,0.0,0.46154,0.0,0.0,0.0,0.30769,0.0,1.5556,4.5556,5.6667,3.6667,1.6667,1.7778,3.4444,6.6667,1.5556,1.5556,4.8889,2.5556,1.6667,1.5556
407,0.0,0.0,0.0,0.69231,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.15385,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,0.076923,0.076923,0.0,6.1111,5.0,5.7778,5.3333,4.6667,7.1111,4.5556,3.5556,5.6667,6.0,4.1111,5.3333,5.5556,6.0
408,0.0,0.0,0.076923,0.038462,0.0,0.46154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.5,0.0,0.076923,0.038462,0.0,0.0,0.0,0.30769,0.0,0.038462,0.076923,0.0,0.23077,0.0,0.076923,2.2222,5.7778,7.3333,4.6667,3.4444,3.1111,3.5556,4.2222,3.1111,4.5556,4.7778,2.4444,6.2222,4.0
409,0.19231,0.038462,0.0,0.15385,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538,0.0,0.076923,0.0,0.0,0.0,0.34615,0.23077,0.0,0.0,0.0,0.0,0.076923,0.23077,0.0,0.038462,0.0,0.076923,6.6667,7.2222,6.7778,5.2222,5.0,6.3333,4.7778,3.0,6.4444,5.5556,2.8889,5.7778,7.4444,7.0
410,0.0,0.0,0.0,0.30769,0.0,0.0,0.076923,0.0,0.15385,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23077,0.46154,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,7.3333,4.5556,5.1111,5.6667,6.6667,7.4444,4.6667,2.3333,7.1111,6.8889,2.8889,6.1111,6.4444,6.7778
411,0.26923,0.46154,0.0,0.26923,0.0,0.0,0.26923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538,0.30769,0.0,0.0,0.0,0.0,0.0,0.30769,0.0,0.076923,0.0,0.0,6.6667,6.5556,6.1111,5.7778,6.7778,7.8889,5.0,1.6667,7.1111,7.3333,3.0,6.0,7.6667,7.2222
412,0.26923,0.0,0.0,0.42308,0.0,0.0,0.34615,0.0,0.076923,0.038462,0.076923,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.15385,0.076923,0.0,4.2222,5.6667,6.5556,5.2222,6.0,6.6667,5.1111,2.6667,5.5556,5.5556,3.3333,5.1111,7.7778,5.6667
413,0.0,0.57692,0.076923,0.11538,0.0,0.0,0.26923,0.0,0.0,0.38462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30769,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,7.2222,3.8889,5.3333,5.7778,5.6667,6.7778,3.7778,1.8889,5.5556,4.2222,2.6667,6.5556,5.3333,6.7778
414,0.0,0.0,0.0,0.0,0.42308,0.19231,0.0,0.0,0.0,0.0,0.15385,0.23077,0.0,0.076923,0.53846,0.076923,0.0,0.0,0.0,0.076923,0.076923,0.15385,0.076923,0.0,0.0,0.0,0.0,0.0,0.19231,0.0,0.0,0.0,0.11538,0.0,2.7778,4.6667,7.0,4.1111,6.8889,3.0,4.8889,3.6667,2.6667,6.1111,5.4444,2.5556,2.6667,2.0
415,0.42308,0.23077,0.0,0.42308,0.0,0.0,0.076923,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19231,0.30769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,6.3333,4.8889,6.2222,5.6667,6.6667,7.7778,4.1111,2.0,6.5556,5.6667,3.0,6.7778,6.8889,6.4444
416,0.0,0.0,0.0,0.76923,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.23077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038462,0.076923,0.0,5.2222,5.7778,5.2222,4.8889,5.1111,4.3333,5.2222,2.4444,5.7778,5.7778,3.2222,5.8889,6.1111,6.1111
417,0.038462,0.0,0.0,0.076923,0.0,0.11538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.38462,0.46154,0.076923,0.0,0.0,0.076923,0.0,0.15385,0.15385,0.0,0.0,0.0,0.0,0.0,0.34615,0.0,0.0,0.15385,0.23077,0.0,3.2222,6.7778,5.1111,4.3333,6.5556,2.8889,4.8889,5.7778,3.0,4.8889,3.7778,4.2222,2.2222,2.1111
418,0.076923,0.0,0.42308,0.0,0.0,0.0,0.46154,0.0,0.076923,0.26923,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.23077,0.0,0.0,0.0,0.0,8.1111,3.8889,5.4444,6.3333,4.7778,6.8889,4.6667,1.5556,7.0,5.1111,2.8889,7.0,6.5556,7.4444
419,0.076923,0.0,0.15385,0.0,0.0,0.65385,0.19231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.61538,0.0,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,2.5556,6.8889,6.0,4.4444,4.4444,5.6667,4.7778,3.6667,4.8889,4.1111,3.2222,3.1111,5.4444,5.3333
420,0.0,0.076923,0.0,0.80769,0.0,0.0,0.076923,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46154,0.0,0.0,0.0,0.0,0.0,0.0,0.11538,0.0,0.0,4.0,6.1111,5.8889,5.3333,5.1111,5.3333,4.7778,2.2222,5.4444,4.0,3.2222,6.3333,4.6667,6.7778
421,0.076923,0.23077,0.0,0.23077,0.0,0.0,0.15385,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42308,0.53846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,7.0,3.1111,5.4444,6.6667,6.8889,7.7778,3.8889,2.0,8.1111,6.0,2.1111,7.6667,7.2222,7.3333
422,0.0,0.0,0.0,0.15385,0.0,0.38462,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23077,0.61538,0.0,0.15385,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333,6.6667,7.3333,2.2222,4.5556,4.3333,3.2222,6.3333,4.5556,3.4444,6.3333,1.1111,4.7778,2.2222
423,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.11538,0.0,0.15385,0.0,0.0,0.0,0.11538,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76923,0.0,0.0,0.0,3.6667,5.7778,4.4444,5.3333,3.7778,5.2222,5.3333,5.3333,4.6667,3.4444,4.8889,4.6667,4.4444,3.3333
424,0.0,0.0,0.0,0.34615,0.0,0.076923,0.23077,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.076923,0.076923,0.0,0.0,0.0,0.076923,0.076923,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.23077,0.076923,0.15385,5.7778,5.7778,7.4444,4.4444,5.3333,6.6667,5.8889,4.1111,5.6667,4.2222,4.3333,4.6667,8.0,5.4444
425,0.0,0.26923,0.0,0.46154,0.0,0.076923,0.15385,0.076923,0.0,0.076923,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4444,6.2222,7.1111,4.7778,7.3333,6.5556,5.1111,2.5556,4.6667,4.4444,4.0,7.8889,6.2222,7.8889
426,0.076923,0.076923,0.0,0.34615,0.0,0.0,0.23077,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.0,0.42308,0.26923,0.076923,0.0,0.076923,0.0,0.0,0.0,0.0,0.23077,0.0,0.0,7.7778,6.8889,7.1111,6.7778,6.6667,8.2222,4.5556,2.6667,7.2222,3.8889,3.1111,7.1111,7.8889,8.1111
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.076923,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.15385,0.0,0.0,0.0,0.0,0.19231,0.0,0.0,0.69231,0.0,0.0,0.0,6.6667,5.5556,6.4444,5.8889,5.5556,8.0,4.4444,1.6667,6.2222,6.0,2.0,7.6667,7.3333,6.3333
428,0.0,0.0,0.0,0.19231,0.0,0.076923,0.11538,0.0,0.15385,0.0,0.23077,0.0,0.0,0.076923,0.076923,0.0,0.0,0.0,0.11538,0.0,0.0,0.0,0.38462,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15385,0.0,0.0,5.6667,6.3333,6.7778,4.0,5.1111,7.5556,6.1111,4.8889,5.4444,4.7778,4.0,4.7778,4.8889,5.4444
